"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00014765","PROVIDENCE, RI US","2005-05-02","5.3"," 1228"," 1508","1.0","0.0","0.0","10.6","16.1","4.4",,"  210","  210","0.0","12.5","13.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-03","3.5"," 1515"," 1028","0.0","0.0","0.0","10.0","14.4","5.0",,"  250","  240","0.0","7.2","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-04","3.0"," 1354"," 1311","0.0","0.0","0.0","8.9","13.9","3.9",,"  160","  150","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-05","3.0"," 1400"," 1418","0.0","0.0","0.0","9.4","16.7","2.2",,"  160","  180","0.0","8.9","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-06","3.7"," 1950"," 1609","4.1","0.0","0.0","8.3","12.8","3.9",,"   60","   70","0.0","6.7","8.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-07","10.1"," 0849"," 1322","14.5","0.0","0.0","7.2","8.3","5.6",,"   30","   20","0.0","16.5","19.7","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-08","9.9"," 1506"," 1505","0.3","0.0","0.0","8.9","11.7","5.6",,"   10","   20","0.0","15.6","17.9",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-09","6.3"," 0740"," 0101","0.0","0.0","0.0","11.1","13.3","8.3",,"   10","   10","0.0","10.3","13.0",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-10","3.5"," 1644"," 1129","0.0","0.0","0.0","14.4","19.4","8.9",,"  160","   40","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-11","4.2"," 1510"," 1509","0.0","0.0","0.0","11.7","16.7","6.7",,"  160","  160","0.0","10.3","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-12","5.8"," 1033"," 1032","0.0","0.0","0.0","13.3","18.3","7.8",,"  360","  360","0.0","13.4","16.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-13","4.5"," 1444"," 0745","0.0","0.0","0.0","11.1","17.8","4.4",,"  150","   10","0.0","8.9","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-14","2.9"," 1556"," 1547","0.0","0.0","0.0","12.8","16.1","9.4",,"  130","  140","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-15","2.6"," 1759"," 1732","0.3","0.0","0.0","13.9","18.9","8.3",,"   40","   30","0.0","6.7","7.6","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-16","3.6"," 1850"," 1735","1.5","0.0","0.0","12.8","17.8","7.2",,"  170","  160","0.0","6.3","7.2","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-17","3.2"," 1636"," 1628","0.0","0.0","0.0","13.9","18.3","8.9",,"  160","  160","0.0","8.9","10.3","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-18","2.3"," 1325"," 1325","1.5","0.0","0.0","12.8","16.7","8.3",,"  170","  170","0.0","7.2","8.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-19","3.0"," 1752"," 1751","0.8","0.0","0.0","13.3","18.3","7.8",,"  160","  160","0.0","6.3","7.6","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-20","2.9"," 1346"," 1323","0.0","0.0","0.0","12.2","17.2","6.7",,"  200","  210","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-21","5.9"," 1418"," 1406","0.0","0.0","0.0","10.6","14.4","6.1",,"   30","   40","0.0","11.6","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-22","3.3"," 2353"," 0706","0.0","0.0","0.0","11.7","15.0","7.8",,"  360","  350","0.0","8.9","10.7",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-23","3.6"," 1531"," 1530","3.8","0.0","0.0","10.6","13.9","7.2",,"   10","   10","0.0","9.4","10.7","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-24","7.1"," 1513"," 2234","11.9","0.0","0.0","8.9","10.0","7.2",,"   30","   30","0.0","12.5","16.5","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-25","10.8"," 1527"," 2030","13.2","0.0","0.0","7.8","8.9","6.7",,"   30","   40","0.0","14.8","19.7","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-26","6.5"," 0109"," 0108","3.6","0.0","0.0","10.6","13.3","7.8",,"   30","   30","0.0","13.0","16.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-27","3.4"," 2043"," 2043","4.3","0.0","0.0","14.4","18.3","10.6",,"  250","  260","0.0","7.2","8.0","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-28","3.8"," 1557"," 1533","0.0","0.0","0.0","18.3","25.0","11.7",,"  210","  240","0.0","9.4","11.2","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-29","2.5"," 1646"," 1627","24.9","0.0","0.0","18.3","23.9","12.2",,"   30","   50","0.0","6.7","8.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-30","2.9"," 1624"," 1621","0.0","0.0","0.0","17.8","24.4","11.1",,"  360","  360","0.0","11.2","13.4","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-05-31","3.6"," 1924"," 1225","0.0","0.0","0.0","15.0","20.0","10.0",,"   50","   10","0.0","6.7","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-01","3.5"," 1714"," 1735","0.0","0.0","0.0","15.6","20.6","10.6",,"  160","  170","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-02","4.3"," 1559"," 1556","0.0","0.0","0.0","13.9","17.8","10.0",,"  160","  160","0.0","9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-03","3.5"," 1414"," 1413","0.0","0.0","0.0","17.8","23.9","11.7",,"  210","  210","0.0","8.9","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-04","1.7"," 1808"," 1807","0.0","0.0","0.0","20.6","26.7","14.4",,"  150","  140","0.0","5.8","6.7","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-05","2.4"," 1656"," 1655","0.0","0.0","0.0","23.3","31.1","15.0",,"  210","  200","0.0","6.7","8.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-06","4.2"," 1429"," 2257","0.0","0.0","0.0","18.3","22.2","14.4",,"  170","  210","0.0","7.6","9.4","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-07","4.8"," 1524"," 1410","0.0","0.0","0.0","23.3","30.0","16.7",,"  230","  240","0.0","10.7","13.4","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-08","3.0"," 1433"," 1416","0.0","0.0","0.0","23.9","30.6","16.7",,"  160","  160","0.0","7.6","9.4",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-09","3.6"," 1635"," 1635","0.0","0.0","0.0","25.0","30.6","18.9",,"  220","  210","0.0","8.0","9.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-10","4.7"," 1016"," 1016","0.0","0.0","0.0","23.3","26.7","19.4",,"  220","  220","0.0","9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-11","4.3"," 1455"," 1455","0.0","0.0","0.0","25.0","30.6","19.4",,"  200","  200","0.0","7.6","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-12","3.6"," 1511"," 1358","0.0","0.0","0.0","25.6","31.1","19.4",,"  220","  250","0.0","6.7","8.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-13","3.8"," 1535"," 1535","0.0","0.0","0.0","28.3","33.3","22.8",,"  220","  220","0.0","7.6","8.9",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-14","3.4"," 1359"," 1358","7.1","0.0","0.0","23.9","33.9","13.3",,"   10","   10","0.0","13.0","16.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-15","4.7"," 0859"," 0818","0.0","0.0","0.0","12.8","15.0","10.6",,"   60","   50","0.0","7.6","8.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-16","2.5"," 2313"," 2313","5.6","0.0","0.0","15.0","19.4","10.6",,"   60","   60","0.0","6.3","7.2","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-17","3.1"," 1420"," 1844","0.0","0.0","0.0","18.9","24.4","12.8",,"  250","  240","0.0","8.0","10.3","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-18","2.6"," 1842"," 1906","0.3","0.0","0.0","16.7","21.1","11.7",,"   60","   70","0.0","6.7","7.6","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-19","4.0"," 1002"," 1348","0.0","0.0","0.0","15.6","19.4","11.7",,"   50","   50","0.0","8.0","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-20","3.2"," 1411"," 1644","0.0","0.0","0.0","16.1","22.8","9.4",,"  160","  170","0.0","8.0","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-21","4.1"," 1553"," 1537","0.0","0.0","0.0","19.4","27.8","11.1",,"  220","  230","0.0","8.0","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-22","3.5"," 0832"," 0832","2.5","0.0","0.0","20.0","24.4","15.6",,"  360","  360","0.0","9.4","10.7","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-23","4.0"," 1719"," 1642","0.0","0.0","0.0","18.9","24.4","12.8",,"  210","  210","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-24","4.4"," 1729"," 1524","0.0","0.0","0.0","21.1","29.4","12.8",,"  250","  230","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-25","4.8"," 1707"," 1619","0.0","0.0","0.0","26.7","33.9","18.9",,"  230","  220","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-26","3.3"," 1357"," 1356","0.0","0.0","0.0","27.8","34.4","21.1",,"  220","  220","0.0","7.2","8.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-27","3.9"," 1324"," 1401","0.0","0.0","0.0","23.9","27.8","20.0",,"  160","  160","0.0","8.9","9.8","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-28","3.3"," 1441"," 1553","0.5","0.0","0.0","22.8","25.6","20.0",,"  190","  200","0.0","6.7","7.6","    1","    1",,,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-06-29","4.3"," 1443"," 1418","0.3","0.0","0.0","26.7","32.2","21.1",,"  250","  240","0.0","10.3","13.4","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,"    1"
"USW00014765","PROVIDENCE, RI US","2005-06-30","3.0"," 1505"," 0103","0.0","0.0","0.0","21.7","23.9","19.4",,"  190","  230","0.0","6.3","8.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-01","2.1"," 2019"," 2016","2.0","0.0","0.0","22.8","26.1","19.4",,"  220","  230","0.0","5.8","6.7","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-02","4.0"," 1042"," 1033","0.0","0.0","0.0","23.3","27.8","18.9",,"  320","  290","0.0","6.7","8.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-03","3.4"," 1307"," 1231","0.0","0.0","0.0","21.1","27.2","15.0",,"  200","  120","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-04","2.4"," 1640"," 1642","0.0","0.0","0.0","20.0","26.7","13.3",,"  170","  180","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-05","3.9"," 1330"," 1329","0.0","0.0","0.0","20.6","28.3","12.8",,"  180","  180","0.0","8.0","9.8",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-06","4.1"," 2111"," 2033","0.5","0.0","0.0","20.0","23.3","16.7",,"   40","   40","0.0","10.3","13.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-07","6.2"," 0707"," 0629","0.0","0.0","0.0","17.8","20.6","15.0",,"   40","   40","0.0","9.8","13.0",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-08","4.8"," 1901"," 1856","15.7","0.0","0.0","15.6","17.2","13.9",,"   50","   40","0.0","8.9","10.7","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-09","4.4"," 1816"," 1816","2.8","0.0","0.0","20.6","27.2","13.3",,"  310","  330","0.0","10.7","14.8","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-10","4.5"," 1559"," 1634","0.0","0.0","0.0","25.0","32.8","17.2",,"  320","  320","0.0","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-11","4.0"," 1456"," 1452","0.0","0.0","0.0","28.3","33.9","22.2",,"  330","  320","0.0","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-12","3.8"," 1613"," 1600","0.0","0.0","0.0","22.8","28.3","17.2",,"  170","  180","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-13","3.6"," 1504"," 1533","0.0","0.0","0.0","20.0","22.8","16.7",,"  170","  170","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-14","3.8"," 1427"," 1411","0.0","0.0","0.0","23.9","29.4","18.3",,"  210","  230","0.0","8.0","9.8","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-15","2.6"," 1532"," 1532","0.0","0.0","0.0","26.1","31.1","20.6",,"  150","  160","0.0","6.7","8.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-16","2.9"," 1446"," 1522","0.0","0.0","0.0","24.4","28.9","19.4",,"  170","  170","0.0","7.6","8.9","    1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-17","3.4"," 1546"," 1408","0.0","0.0","0.0","23.9","27.2","20.0",,"  160","  160","0.0","6.3","7.6","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-18","3.7"," 1550"," 1531","2.3","0.0","0.0","25.0","27.8","22.2",,"  150","  150","0.0","6.7","8.0","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-19","3.1"," 1727"," 1727","2.3","0.0","0.0","28.9","34.4","23.3",,"  310","  300","0.0","8.0","10.3","    1",,"    1",,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-20","3.4"," 1424"," 1359","0.0","0.0","0.0","27.8","32.8","22.8",,"  340","  320","0.0","7.6","9.8","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-21","2.8"," 1542"," 1540","0.0","0.0","0.0","25.0","30.0","20.0",,"  180","  180","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-22","3.2"," 2141"," 2140","0.3","0.0","0.0","27.2","34.4","20.0",,"  310","  310","0.0","9.8","12.5",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-23","4.7"," 1504"," 1206","0.0","0.0","0.0","25.0","30.0","20.0",,"  320","  360","0.0","8.9","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-24","3.5"," 1317"," 1316","0.0","0.0","0.0","22.8","30.0","15.6",,"  310","  300","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-25","5.4"," 0926"," 1120","0.0","0.0","0.0","25.0","28.9","21.1",,"  230","  250","0.0","11.2","17.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-26","4.2"," 1753"," 1604","0.0","0.0","0.0","27.8","35.6","19.4",,"  210","  220","0.0","8.0","9.8","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-27","5.1"," 1532"," 1528","0.3","0.0","0.0","28.9","35.0","22.8",,"  210","  210","0.0","9.8","11.6","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-28","5.1"," 0646"," 0646","0.0","0.0","0.0","22.2","26.7","17.2",,"   40","   40","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-29","3.6"," 1400"," 1530","0.0","0.0","0.0","22.8","31.1","13.9",,"  280","  270","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-30","2.3"," 0704"," 1238","0.0","0.0","0.0","25.0","29.4","20.0",,"  360","  330","0.0","5.4","7.2","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-07-31","2.7"," 1740"," 1739","0.0","0.0","0.0","22.2","26.1","18.3",,"  190","  190","0.0","5.4","5.8","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-01","3.5"," 1707",,"0.0","0.0","0.0",,"30.0","17.2",,"  210","  240","0.0","7.6","8.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-02","3.0"," 1256",,"0.0","0.0","0.0",,"33.3","20.6",,"  280","  280","0.0","6.7","8.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-03","3.3"," 1548",,"0.0","0.0","0.0",,"35.0","21.1",,"  310","  310","0.0","8.9","10.3",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-04","3.3"," 1544",,"0.0","0.0","0.0",,"30.0","20.0",,"  170","  170","0.0","7.2","8.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-05","4.2"," 1633",,"0.3","0.0","0.0",,"37.2","22.2",,"  290","  300","0.0","10.7","14.3","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-06","3.6"," 0841",,"0.0","0.0","0.0",,"30.0","17.8",,"   10","   60","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-07","3.2"," 1622",,"0.0","0.0","0.0",,"28.9","16.7",,"  190","  200","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-08","3.7"," 1514",,"0.0","0.0","0.0",,"32.8","19.4",,"  210","  210","0.0","8.0","9.4","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-09","3.4"," 1213",,"5.3","0.0","0.0",,"30.0","22.8",,"  250","  250","0.0","10.3","12.5","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-10","4.0"," 1158",,"0.0","0.0","0.0",,"29.4","21.7",,"  160","  150","0.0","8.9","11.2","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-11","2.9"," 1455",,"0.0","0.0","0.0",,"35.0","21.1",,"  300","  310","0.0","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-12","3.4"," 1626",,"0.0","0.0","0.0",,"30.6","22.8",,"  180","  160","0.0","7.2","7.6","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-13","4.3"," 1638",,"0.0","0.0","0.0",,"37.8","25.0",,"  210","  220","0.0","8.0","9.8",,,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-14","3.5"," 2238",,"2.3","0.0","0.0",,"33.9","23.3",,"  360","   10","0.0","7.6","9.8","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-15","5.2"," 1424",,"0.3","0.0","0.0",,"23.9","17.8",,"   40","   20","0.0","8.0","9.8","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-16","3.2"," 1540",,"0.0","0.0","0.0",,"25.6","17.2",,"  180","  180","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-17","4.2"," 2303",,"0.0","0.0","0.0",,"31.7","18.9",,"   10","  360","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-18","3.0"," 2357",,"0.0","0.0","0.0",,"27.8","16.7",,"   10","   10","0.0","8.0","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-19","2.4"," 1347",,"0.0","0.0","0.0",,"26.7","15.0",,"  150","  120","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-20","3.0"," 1448",,"0.0","0.0","0.0",,"28.9","17.8",,"  160","  150","0.0","8.0","9.4","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-21","3.2"," 1638",,"20.3","0.0","0.0",,"31.7","20.0",,"  310","  320","0.0","9.8","11.2","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-22","3.1"," 1834",,"0.0","0.0","0.0",,"31.7","20.0",,"  320","  360","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-23","3.0"," 1457",,"0.0","0.0","0.0",,"28.3","15.6",,"  160","  300","0.0","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-24","3.2"," 1623",,"0.0","0.0","0.0",,"27.2","16.1",,"   20","  310","0.0","6.3","7.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-25","3.6"," 1650",,"0.0","0.0","0.0",,"27.8","15.0",,"  160","  160","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-26","2.6"," 1752",,"0.0","0.0","0.0",,"30.0","15.0",,"  200","  200","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-27","3.6"," 1344",,"0.0","0.0","0.0",,"28.3","15.6",,"  160","  150","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-28","4.2"," 1102",,"0.0","0.0","0.0",,"27.8","20.6",,"  150","  170","0.0","8.0","9.8",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-29","3.3"," 1424",,"21.6","0.0","0.0",,"28.3","22.2",,"  180","  190","0.0","8.0","9.8","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-30","2.5"," 1142",,"66.0","0.0","0.0",,"23.9","21.7",,"  190","  160","0.0","6.7","8.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-08-31","6.9"," 2056",,"0.0","0.0","0.0",,"26.7","23.9",,"  210","  200","0.0","10.3","13.0",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-09-01","3.8"," 0122",,"0.0","0.0","0.0",,"30.0","18.9",,"  330","  320","0.0","8.0","10.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2005-09-02","2.8"," 1432",,"0.0","0.0","0.0",,"30.0","17.2",,"  280","  280","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-09-03","3.6"," 1542",,"0.0","0.0","0.0",,"28.3","18.3",,"  310","  330","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2005-09-04","2.9"," 1631",,"0.0","0.0","0.0",,"28.9","16.1",,"   70","  330","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
